fecha,nombre_entidad,valor_unidad
2016-01-25,"""Proteccion""",38774.73
2016-01-25,"""Porvenir""",35746.64
2016-01-25,Skandia Afp - Accai S.A.,27327.72
2016-01-25,"""Colfondos S.A."" Y ""Colfondos""",32120.49
2016-01-26,"""Proteccion""",38836.24
2016-01-26,"""Porvenir""",35805.92
2016-01-26,Skandia Afp - Accai S.A.,27379.19
2016-01-26,"""Colfondos S.A."" Y ""Colfondos""",32182.18
2016-01-27,"""Proteccion""",38868.31
2016-01-27,"""Porvenir""",35823.57
2016-01-27,Skandia Afp - Accai S.A.,27385.24
2016-01-27,"""Colfondos S.A."" Y ""Colfondos""",32200.11
2016-01-28,"""Proteccion""",38889.74
2016-01-28,"""Porvenir""",35833.51
2016-01-28,Skandia Afp - Accai S.A.,27393.55
2016-01-28,"""Colfondos S.A."" Y ""Colfondos""",32217.77
2016-01-29,"""Proteccion""",39010.54
2016-01-29,"""Porvenir""",35955.79
2016-01-29,Skandia Afp - Accai S.A.,27478.81
2016-01-29,"""Colfondos S.A."" Y ""Colfondos""",32316.63
2016-01-30,"""Proteccion""",39018.98
2016-01-30,"""Porvenir""",35964.04
2016-01-30,Skandia Afp - Accai S.A.,27485.12
2016-01-30,"""Colfondos S.A."" Y ""Colfondos""",32323.9
2016-01-31,"""Proteccion""",39027.42
2016-01-31,"""Porvenir""",35972.27
2016-01-31,Skandia Afp - Accai S.A.,27491.39
2016-01-31,"""Colfondos S.A."" Y ""Colfondos""",32330.83
2016-02-01,"""Proteccion""",39065.7
2016-02-01,"""Porvenir""",36001.01
2016-02-01,Skandia Afp - Accai S.A.,27493.83
2016-02-01,"""Colfondos S.A."" Y ""Colfondos""",32353.68
2016-02-02,"""Proteccion""",38997.86
2016-02-02,"""Porvenir""",35930.27
2016-02-02,Skandia Afp - Accai S.A.,27436.07
2016-02-02,"""Colfondos S.A."" Y ""Colfondos""",32273.11
2016-02-03,"""Proteccion""",38968.06
2016-02-03,"""Porvenir""",35910.31
2016-02-03,Skandia Afp - Accai S.A.,27399.67
2016-02-03,"""Colfondos S.A."" Y ""Colfondos""",32262.03
2016-02-04,"""Proteccion""",38876.04
2016-02-04,"""Porvenir""",35833.0
2016-02-04,Skandia Afp - Accai S.A.,27372.74
2016-02-04,"""Colfondos S.A."" Y ""Colfondos""",32187.35
2016-02-05,"""Proteccion""",38831.36
2016-02-05,"""Porvenir""",35790.82
2016-02-05,Skandia Afp - Accai S.A.,27346.16
2016-02-05,"""Colfondos S.A."" Y ""Colfondos""",32150.72
2016-02-06,"""Proteccion""",38839.97
2016-02-06,"""Porvenir""",35799.07
2016-02-06,Skandia Afp - Accai S.A.,27352.49
2016-02-06,"""Colfondos S.A."" Y ""Colfondos""",32157.77
2016-02-07,"""Proteccion""",38848.53
2016-02-07,"""Porvenir""",35807.56
2016-02-07,Skandia Afp - Accai S.A.,27359.03
2016-02-07,"""Colfondos S.A."" Y ""Colfondos""",32165.34
2016-02-08,"""Proteccion""",38789.96
2016-02-08,"""Porvenir""",35758.83
2016-02-08,Skandia Afp - Accai S.A.,27298.75
2016-02-08,"""Colfondos S.A."" Y ""Colfondos""",32113.81
2016-02-09,"""Proteccion""",38676.59
2016-02-09,"""Porvenir""",35663.35
2016-02-09,Skandia Afp - Accai S.A.,27235.53
2016-02-09,"""Colfondos S.A."" Y ""Colfondos""",32032.83
2016-02-10,"""Proteccion""",38652.39
2016-02-10,"""Porvenir""",35647.3
2016-02-10,Skandia Afp - Accai S.A.,27209.39
2016-02-10,"""Colfondos S.A."" Y ""Colfondos""",31998.01
2016-02-11,"""Proteccion""",38478.57
2016-02-11,"""Porvenir""",35481.58
2016-02-11,Skandia Afp - Accai S.A.,27102.09
2016-02-11,"""Colfondos S.A."" Y ""Colfondos""",31840.18
2016-02-12,"""Proteccion""",38587.49
2016-02-12,"""Porvenir""",35603.65
2016-02-12,Skandia Afp - Accai S.A.,27189.68
2016-02-12,"""Colfondos S.A."" Y ""Colfondos""",31931.58
2016-02-13,"""Proteccion""",38596.69
2016-02-13,"""Porvenir""",35611.84
2016-02-13,Skandia Afp - Accai S.A.,27194.27
2016-02-13,"""Colfondos S.A."" Y ""Colfondos""",31937.53
2016-02-14,"""Proteccion""",38605.43
2016-02-14,"""Porvenir""",35620.22
2016-02-14,Skandia Afp - Accai S.A.,27200.31
2016-02-14,"""Colfondos S.A."" Y ""Colfondos""",31944.99
2016-02-15,"""Proteccion""",38669.53
2016-02-15,"""Porvenir""",35667.61
2016-02-15,Skandia Afp - Accai S.A.,27209.66
2016-02-15,"""Colfondos S.A."" Y ""Colfondos""",31991.82
2016-02-16,"""Proteccion""",38738.09
2016-02-16,"""Porvenir""",35750.62
2016-02-16,Skandia Afp - Accai S.A.,27280.69
2016-02-16,"""Colfondos S.A."" Y ""Colfondos""",32064.28
2016-02-17,"""Proteccion""",38909.04
2016-02-17,"""Porvenir""",35890.43
2016-02-17,Skandia Afp - Accai S.A.,27370.65
2016-02-17,"""Colfondos S.A."" Y ""Colfondos""",32192.28
2016-02-18,"""Proteccion""",38916.64
2016-02-18,"""Porvenir""",35880.93
2016-02-18,Skandia Afp - Accai S.A.,27361.27
2016-02-18,"""Colfondos S.A."" Y ""Colfondos""",32179.59
2016-02-19,"""Proteccion""",38914.45
2016-02-19,"""Porvenir""",35890.09
2016-02-19,Skandia Afp - Accai S.A.,27364.97
2016-02-19,"""Colfondos S.A."" Y ""Colfondos""",32190.97
2016-02-20,"""Proteccion""",38926.55
2016-02-20,"""Porvenir""",35901.24
2016-02-20,Skandia Afp - Accai S.A.,27373.5
2016-02-20,"""Colfondos S.A."" Y ""Colfondos""",32200.8
2016-02-21,"""Proteccion""",38938.96
2016-02-21,"""Porvenir""",35912.31
2016-02-21,Skandia Afp - Accai S.A.,27382.02
2016-02-21,"""Colfondos S.A."" Y ""Colfondos""",32210.64
2016-02-22,"""Proteccion""",39017.25
2016-02-22,"""Porvenir""",35987.28
2016-02-22,Skandia Afp - Accai S.A.,27434.19
2016-02-22,"""Colfondos S.A."" Y ""Colfondos""",32278.45
2016-02-23,"""Proteccion""",38969.47
2016-02-23,"""Porvenir""",35941.9
2016-02-23,Skandia Afp - Accai S.A.,27405.97
2016-02-23,"""Colfondos S.A."" Y ""Colfondos""",32246.6
2016-02-24,"""Proteccion""",38990.81
2016-02-24,"""Porvenir""",35964.31
2016-02-24,Skandia Afp - Accai S.A.,27434.54
2016-02-24,"""Colfondos S.A."" Y ""Colfondos""",32276.43
2016-02-25,"""Proteccion""",39086.51
2016-02-25,"""Porvenir""",36053.96
2016-02-25,Skandia Afp - Accai S.A.,27498.78
2016-02-25,"""Colfondos S.A."" Y ""Colfondos""",32354.13
2016-02-26,"""Proteccion""",39105.88
2016-02-26,"""Porvenir""",36083.19
2016-02-26,Skandia Afp - Accai S.A.,27508.79
2016-02-26,"""Colfondos S.A."" Y ""Colfondos""",32370.1
2016-02-27,"""Proteccion""",39117.86
2016-02-27,"""Porvenir""",36093.69
2016-02-27,Skandia Afp - Accai S.A.,27517.27
2016-02-27,"""Colfondos S.A."" Y ""Colfondos""",32379.76
2016-02-28,"""Proteccion""",39129.77
2016-02-28,"""Porvenir""",36104.67
2016-02-28,Skandia Afp - Accai S.A.,27525.7
2016-02-28,"""Colfondos S.A."" Y ""Colfondos""",32389.45
2016-02-29,"""Proteccion""",39128.04
2016-02-29,"""Porvenir""",36093.24
2016-02-29,Skandia Afp - Accai S.A.,27512.22
2016-02-29,"""Colfondos S.A."" Y ""Colfondos""",32388.2
2016-03-01,"""Proteccion""",39215.66
2016-03-01,"""Porvenir""",36170.36
2016-03-01,Skandia Afp - Accai S.A.,27602.95
2016-03-01,"""Colfondos S.A."" Y ""Colfondos""",32461.11
2016-03-02,"""Proteccion""",39316.73
2016-03-02,"""Porvenir""",36255.83
2016-03-02,Skandia Afp - Accai S.A.,27658.91
2016-03-02,"""Colfondos S.A."" Y ""Colfondos""",32523.82
2016-03-03,"""Proteccion""",39405.17
2016-03-03,"""Porvenir""",36335.72
2016-03-03,Skandia Afp - Accai S.A.,27732.86
2016-03-03,"""Colfondos S.A."" Y ""Colfondos""",32620.78
2016-03-04,"""Proteccion""",39434.94
2016-03-04,"""Porvenir""",36367.74
2016-03-04,Skandia Afp - Accai S.A.,27759.95
2016-03-04,"""Colfondos S.A."" Y ""Colfondos""",32656.98
2016-03-05,"""Proteccion""",39447.07
2016-03-05,"""Porvenir""",36378.56
2016-03-05,Skandia Afp - Accai S.A.,27768.43
2016-03-05,"""Colfondos S.A."" Y ""Colfondos""",32666.76
2016-03-06,"""Proteccion""",39459.09
2016-03-06,"""Porvenir""",36389.42
2016-03-06,Skandia Afp - Accai S.A.,27777.19
2016-03-06,"""Colfondos S.A."" Y ""Colfondos""",32676.47
2016-03-07,"""Proteccion""",39514.25
2016-03-07,"""Porvenir""",36430.14
2016-03-07,Skandia Afp - Accai S.A.,27825.87
2016-03-07,"""Colfondos S.A."" Y ""Colfondos""",32708.6
2016-03-08,"""Proteccion""",39462.2
2016-03-08,"""Porvenir""",36372.24
2016-03-08,Skandia Afp - Accai S.A.,27781.45
2016-03-08,"""Colfondos S.A."" Y ""Colfondos""",32646.68
2016-03-09,"""Proteccion""",39521.41
2016-03-09,"""Porvenir""",36425.27
2016-03-09,Skandia Afp - Accai S.A.,27835.92
2016-03-09,"""Colfondos S.A."" Y ""Colfondos""",32699.86
2016-03-10,"""Proteccion""",39627.88
2016-03-10,"""Porvenir""",36494.55
2016-03-10,Skandia Afp - Accai S.A.,27894.17
2016-03-10,"""Colfondos S.A."" Y ""Colfondos""",32810.09
2016-03-11,"""Proteccion""",39714.77
2016-03-11,"""Porvenir""",36586.63
2016-03-11,Skandia Afp - Accai S.A.,27987.18
2016-03-11,"""Colfondos S.A."" Y ""Colfondos""",32913.16
2016-03-12,"""Proteccion""",39726.25
2016-03-12,"""Porvenir""",36597.22
2016-03-12,Skandia Afp - Accai S.A.,27995.23
2016-03-12,"""Colfondos S.A."" Y ""Colfondos""",32922.83
2016-03-13,"""Proteccion""",39738.34
2016-03-13,"""Porvenir""",36608.05
2016-03-13,Skandia Afp - Accai S.A.,28003.33
2016-03-13,"""Colfondos S.A."" Y ""Colfondos""",32932.46
2016-03-14,"""Proteccion""",39704.49
2016-03-14,"""Porvenir""",36585.52
2016-03-14,Skandia Afp - Accai S.A.,27976.47
2016-03-14,"""Colfondos S.A."" Y ""Colfondos""",32881.16
2016-03-15,"""Proteccion""",39638.99
2016-03-15,"""Porvenir""",36522.94
2016-03-15,Skandia Afp - Accai S.A.,27930.85
2016-03-15,"""Colfondos S.A."" Y ""Colfondos""",32822.08
2016-03-16,"""Proteccion""",39684.02
2016-03-16,"""Porvenir""",36551.45
2016-03-16,Skandia Afp - Accai S.A.,27972.11
2016-03-16,"""Colfondos S.A."" Y ""Colfondos""",32868.87
2016-03-17,"""Proteccion""",39760.22
2016-03-17,"""Porvenir""",36593.69
2016-03-17,Skandia Afp - Accai S.A.,28033.8
2016-03-17,"""Colfondos S.A."" Y ""Colfondos""",32904.18
2016-03-18,"""Proteccion""",39859.99
2016-03-18,"""Porvenir""",36673.14
2016-03-18,Skandia Afp - Accai S.A.,28107.1
2016-03-18,"""Colfondos S.A."" Y ""Colfondos""",32970.51
2016-03-19,"""Proteccion""",39872.15
2016-03-19,"""Porvenir""",36683.53
2016-03-19,Skandia Afp - Accai S.A.,28115.37
2016-03-19,"""Colfondos S.A."" Y ""Colfondos""",32980.17
2016-03-20,"""Proteccion""",39883.87
2016-03-20,"""Porvenir""",36694.12
2016-03-20,Skandia Afp - Accai S.A.,28123.65
2016-03-20,"""Colfondos S.A."" Y ""Colfondos""",32989.48
2016-03-21,"""Proteccion""",39895.42
2016-03-21,"""Porvenir""",36704.5
2016-03-21,Skandia Afp - Accai S.A.,28131.69
2016-03-21,"""Colfondos S.A."" Y ""Colfondos""",32998.76
2016-03-22,"""Proteccion""",39874.03
2016-03-22,"""Porvenir""",36704.3
2016-03-22,Skandia Afp - Accai S.A.,28099.85
2016-03-22,"""Colfondos S.A."" Y ""Colfondos""",32996.2
2016-03-23,"""Proteccion""",39897.14
2016-03-23,"""Porvenir""",36729.39
2016-03-23,Skandia Afp - Accai S.A.,28096.08
2016-03-23,"""Colfondos S.A."" Y ""Colfondos""",33011.21
2016-03-24,"""Proteccion""",39909.27
2016-03-24,"""Porvenir""",36740.04
2016-03-24,Skandia Afp - Accai S.A.,28104.27
2016-03-24,"""Colfondos S.A."" Y ""Colfondos""",33020.33
2016-03-25,"""Proteccion""",39920.67
2016-03-25,"""Porvenir""",36750.53
2016-03-25,Skandia Afp - Accai S.A.,28112.49
2016-03-25,"""Colfondos S.A."" Y ""Colfondos""",33029.35
2016-03-26,"""Proteccion""",39932.27
2016-03-26,"""Porvenir""",36761.02
2016-03-26,Skandia Afp - Accai S.A.,28120.69
2016-03-26,"""Colfondos S.A."" Y ""Colfondos""",33038.55
2016-03-27,"""Proteccion""",39943.85
2016-03-27,"""Porvenir""",36771.49
2016-03-27,Skandia Afp - Accai S.A.,28128.88
2016-03-27,"""Colfondos S.A."" Y ""Colfondos""",33047.57
2016-03-28,"""Proteccion""",39865.48
2016-03-28,"""Porvenir""",36705.68
2016-03-28,Skandia Afp - Accai S.A.,28070.68
2016-03-28,"""Colfondos S.A."" Y ""Colfondos""",32971.53
2016-03-29,"""Proteccion""",39855.54
2016-03-29,"""Porvenir""",36701.09
2016-03-29,Skandia Afp - Accai S.A.,28062.84
2016-03-29,"""Colfondos S.A."" Y ""Colfondos""",32978.85
2016-03-30,"""Proteccion""",39922.06
2016-03-30,"""Porvenir""",36760.95
2016-03-30,Skandia Afp - Accai S.A.,28129.54
2016-03-30,"""Colfondos S.A."" Y ""Colfondos""",33030.03
2016-03-31,"""Proteccion""",39968.94
2016-03-31,"""Porvenir""",36807.57
2016-03-31,Skandia Afp - Accai S.A.,28161.11
2016-03-31,"""Colfondos S.A."" Y ""Colfondos""",33052.66
2016-04-01,"""Proteccion""",39969.76
2016-04-01,"""Porvenir""",36807.65
2016-04-01,Skandia Afp - Accai S.A.,28175.58
2016-04-01,"""Colfondos S.A."" Y ""Colfondos""",33048.11
2016-04-02,"""Proteccion""",39981.03
2016-04-02,"""Porvenir""",36818.05
2016-04-02,Skandia Afp - Accai S.A.,28183.73
2016-04-02,"""Colfondos S.A."" Y ""Colfondos""",33057.33
2016-04-03,"""Proteccion""",39992.32
2016-04-03,"""Porvenir""",36828.42
2016-04-03,Skandia Afp - Accai S.A.,28191.91
2016-04-03,"""Colfondos S.A."" Y ""Colfondos""",33066.41
2016-04-04,"""Proteccion""",40066.75
2016-04-04,"""Porvenir""",36876.04
2016-04-04,Skandia Afp - Accai S.A.,28227.55
2016-04-04,"""Colfondos S.A."" Y ""Colfondos""",33102.37
2016-04-05,"""Proteccion""",39976.72
2016-04-05,"""Porvenir""",36792.48
2016-04-05,Skandia Afp - Accai S.A.,28168.18
2016-04-05,"""Colfondos S.A."" Y ""Colfondos""",33017.39
2016-04-06,"""Proteccion""",40053.52
2016-04-06,"""Porvenir""",36863.63
2016-04-06,Skandia Afp - Accai S.A.,28234.69
2016-04-06,"""Colfondos S.A."" Y ""Colfondos""",33096.05
2016-04-07,"""Proteccion""",39972.58
2016-04-07,"""Porvenir""",36814.56
2016-04-07,Skandia Afp - Accai S.A.,28182.44
2016-04-07,"""Colfondos S.A."" Y ""Colfondos""",33002.21
2016-04-08,"""Proteccion""",40062.95
2016-04-08,"""Porvenir""",36889.85
2016-04-08,Skandia Afp - Accai S.A.,28250.65
2016-04-08,"""Colfondos S.A."" Y ""Colfondos""",33101.02
2016-04-09,"""Proteccion""",40074.43
2016-04-09,"""Porvenir""",36896.91
2016-04-09,Skandia Afp - Accai S.A.,28258.89
2016-04-09,"""Colfondos S.A."" Y ""Colfondos""",33110.55
2016-04-10,"""Proteccion""",40085.96
2016-04-10,"""Porvenir""",36907.59
2016-04-10,Skandia Afp - Accai S.A.,28267.97
2016-04-10,"""Colfondos S.A."" Y ""Colfondos""",33119.99
2016-04-11,"""Proteccion""",40139.41
2016-04-11,"""Porvenir""",36960.08
2016-04-11,Skandia Afp - Accai S.A.,28309.61
2016-04-11,"""Colfondos S.A."" Y ""Colfondos""",33159.04
2016-04-12,"""Proteccion""",40288.91
2016-04-12,"""Porvenir""",37085.73
2016-04-12,Skandia Afp - Accai S.A.,28405.3
2016-04-12,"""Colfondos S.A."" Y ""Colfondos""",33274.81
2016-04-13,"""Proteccion""",40398.85
2016-04-13,"""Porvenir""",37173.0
2016-04-13,Skandia Afp - Accai S.A.,28442.64
2016-04-13,"""Colfondos S.A."" Y ""Colfondos""",33368.51
2016-04-14,"""Proteccion""",40396.85
2016-04-14,"""Porvenir""",37170.21
2016-04-14,Skandia Afp - Accai S.A.,28422.86
2016-04-14,"""Colfondos S.A."" Y ""Colfondos""",33369.31
2016-04-15,"""Proteccion""",40371.08
2016-04-15,"""Porvenir""",37148.91
2016-04-15,Skandia Afp - Accai S.A.,28417.3
2016-04-15,"""Colfondos S.A."" Y ""Colfondos""",33349.55
2016-04-16,"""Proteccion""",40381.71
2016-04-16,"""Porvenir""",37158.46
2016-04-16,Skandia Afp - Accai S.A.,28424.64
2016-04-16,"""Colfondos S.A."" Y ""Colfondos""",33357.51
2016-04-17,"""Proteccion""",40391.9
2016-04-17,"""Porvenir""",37168.5
2016-04-17,Skandia Afp - Accai S.A.,28431.98
2016-04-17,"""Colfondos S.A."" Y ""Colfondos""",33365.75
2016-04-18,"""Proteccion""",40427.13
2016-04-18,"""Porvenir""",37187.98
2016-04-18,Skandia Afp - Accai S.A.,28457.72
2016-04-18,"""Colfondos S.A."" Y ""Colfondos""",33378.43
2016-04-19,"""Proteccion""",40481.27
2016-04-19,"""Porvenir""",37235.01
2016-04-19,Skandia Afp - Accai S.A.,28450.78
2016-04-19,"""Colfondos S.A."" Y ""Colfondos""",33435.71
2016-04-20,"""Proteccion""",40456.17
2016-04-20,"""Porvenir""",37220.3
2016-04-20,Skandia Afp - Accai S.A.,28437.51
2016-04-20,"""Colfondos S.A."" Y ""Colfondos""",33419.51
2016-04-21,"""Proteccion""",40432.47
2016-04-21,"""Porvenir""",37219.38
2016-04-21,Skandia Afp - Accai S.A.,28430.53
2016-04-21,"""Colfondos S.A."" Y ""Colfondos""",33415.5
2016-04-22,"""Proteccion""",40468.94
2016-04-22,"""Porvenir""",37269.74
2016-04-22,Skandia Afp - Accai S.A.,28445.82
2016-04-22,"""Colfondos S.A."" Y ""Colfondos""",33460.64
2016-04-23,"""Proteccion""",40479.7
2016-04-23,"""Porvenir""",37279.42
2016-04-23,Skandia Afp - Accai S.A.,28453.14
2016-04-23,"""Colfondos S.A."" Y ""Colfondos""",33468.94
2016-04-24,"""Proteccion""",40490.3
2016-04-24,"""Porvenir""",37289.61
2016-04-24,Skandia Afp - Accai S.A.,28460.49
2016-04-24,"""Colfondos S.A."" Y ""Colfondos""",33477.64
2016-04-25,"""Proteccion""",40451.52
2016-04-25,"""Porvenir""",37247.98
2016-04-25,Skandia Afp - Accai S.A.,28440.39
2016-04-25,"""Colfondos S.A."" Y ""Colfondos""",33437.52
2016-04-26,"""Proteccion""",40452.55
2016-04-26,"""Porvenir""",37254.24
2016-04-26,Skandia Afp - Accai S.A.,28447.96
2016-04-26,"""Colfondos S.A."" Y ""Colfondos""",33450.87
2016-04-27,"""Proteccion""",40486.71
2016-04-27,"""Porvenir""",37283.43
2016-04-27,Skandia Afp - Accai S.A.,28472.32
2016-04-27,"""Colfondos S.A."" Y ""Colfondos""",33474.82
2016-04-28,"""Proteccion""",40379.24
2016-04-28,"""Porvenir""",37179.63
2016-04-28,Skandia Afp - Accai S.A.,28419.98
2016-04-28,"""Colfondos S.A."" Y ""Colfondos""",33402.42
2016-04-29,"""Proteccion""",40271.76
2016-04-29,"""Porvenir""",37105.83
2016-04-29,Skandia Afp - Accai S.A.,28365.53
2016-04-29,"""Colfondos S.A."" Y ""Colfondos""",33330.9
2016-04-30,"""Proteccion""",40282.27
2016-04-30,"""Porvenir""",37115.48
2016-04-30,Skandia Afp - Accai S.A.,28372.97
2016-04-30,"""Colfondos S.A."" Y ""Colfondos""",33339.26
2016-05-01,"""Proteccion""",40292.73
2016-05-01,"""Porvenir""",37125.21
2016-05-01,Skandia Afp - Accai S.A.,28380.42
2016-05-01,"""Colfondos S.A."" Y ""Colfondos""",33347.61
2016-05-02,"""Proteccion""",40235.75
2016-05-02,"""Porvenir""",37091.91
2016-05-02,Skandia Afp - Accai S.A.,28343.31
2016-05-02,"""Colfondos S.A."" Y ""Colfondos""",33313.58
2016-05-03,"""Proteccion""",40160.26
2016-05-03,"""Porvenir""",37006.52
2016-05-03,Skandia Afp - Accai S.A.,28289.49
2016-05-03,"""Colfondos S.A."" Y ""Colfondos""",33235.84
2016-05-04,"""Proteccion""",40173.95
2016-05-04,"""Porvenir""",37012.75
2016-05-04,Skandia Afp - Accai S.A.,28300.94
2016-05-04,"""Colfondos S.A."" Y ""Colfondos""",33254.88
2016-05-05,"""Proteccion""",40127.51
2016-05-05,"""Porvenir""",36967.62
2016-05-05,Skandia Afp - Accai S.A.,28257.66
2016-05-05,"""Colfondos S.A."" Y ""Colfondos""",33212.52
2016-05-06,"""Proteccion""",40175.7
2016-05-06,"""Porvenir""",36997.71
2016-05-06,Skandia Afp - Accai S.A.,28287.31
2016-05-06,"""Colfondos S.A."" Y ""Colfondos""",33249.04
2016-05-07,"""Proteccion""",40186.29
2016-05-07,"""Porvenir""",37007.74
2016-05-07,Skandia Afp - Accai S.A.,28295.79
2016-05-07,"""Colfondos S.A."" Y ""Colfondos""",33257.29
2016-05-08,"""Proteccion""",40196.93
2016-05-08,"""Porvenir""",37017.55
2016-05-08,Skandia Afp - Accai S.A.,28302.99
2016-05-08,"""Colfondos S.A."" Y ""Colfondos""",33265.55
2016-05-09,"""Proteccion""",40207.66
2016-05-09,"""Porvenir""",37027.32
2016-05-09,Skandia Afp - Accai S.A.,28310.11
2016-05-09,"""Colfondos S.A."" Y ""Colfondos""",33273.82
2016-05-10,"""Proteccion""",40450.09
2016-05-10,"""Porvenir""",37238.89
2016-05-10,Skandia Afp - Accai S.A.,28441.91
2016-05-10,"""Colfondos S.A."" Y ""Colfondos""",33455.88
2016-05-11,"""Proteccion""",40504.23
2016-05-11,"""Porvenir""",37280.04
2016-05-11,Skandia Afp - Accai S.A.,28482.79
2016-05-11,"""Colfondos S.A."" Y ""Colfondos""",33500.26
2016-05-12,"""Proteccion""",40517.0
2016-05-12,"""Porvenir""",37304.82
2016-05-12,Skandia Afp - Accai S.A.,28498.76
