fecha,nombre_fondo,valor_unidad
2016-10-04,Fondo de Pensiones Conservador,38791.83
2016-10-04,Fondo de Pensiones Mayor Riesgo,36433.97
2016-10-04,Fondo de Pensiones Retiro Programado,39966.5
2016-10-05,Fondo de Cesantias Largo Plazo,28779.43
2016-10-05,Fondo de Cesantias Corto Plazo,28089.71
2016-10-05,Fondo de Pensiones Moderado,37263.13
2016-10-05,Fondo de Pensiones Conservador,38794.39
2016-10-05,Fondo de Pensiones Mayor Riesgo,36535.24
2016-10-05,Fondo de Pensiones Retiro Programado,39931.46
2016-10-06,Fondo de Cesantias Largo Plazo,28785.22
2016-10-06,Fondo de Cesantias Corto Plazo,28094.42
2016-10-06,Fondo de Pensiones Moderado,37213.33
2016-10-06,Fondo de Pensiones Conservador,38840.71
2016-10-06,Fondo de Pensiones Mayor Riesgo,36521.42
2016-10-06,Fondo de Pensiones Retiro Programado,40044.42
2016-10-07,Fondo de Cesantias Largo Plazo,28788.11
2016-10-07,Fondo de Cesantias Corto Plazo,28101.21
2016-10-07,Fondo de Pensiones Moderado,37198.67
2016-10-07,Fondo de Pensiones Conservador,38870.92
2016-10-07,Fondo de Pensiones Mayor Riesgo,36502.75
2016-10-07,Fondo de Pensiones Retiro Programado,40106.83
2016-10-08,Fondo de Cesantias Largo Plazo,28789.02
2016-10-08,Fondo de Cesantias Corto Plazo,28104.15
2016-10-08,Fondo de Pensiones Moderado,37201.45
2016-10-08,Fondo de Pensiones Conservador,38875.48
2016-10-08,Fondo de Pensiones Mayor Riesgo,36506.3
2016-10-08,Fondo de Pensiones Retiro Programado,40110.75
2016-10-09,Fondo de Cesantias Largo Plazo,28789.95
2016-10-09,Fondo de Cesantias Corto Plazo,28107.1
2016-10-09,Fondo de Pensiones Moderado,37204.59
2016-10-09,Fondo de Pensiones Conservador,38880.2
2016-10-09,Fondo de Pensiones Mayor Riesgo,36509.86
2016-10-09,Fondo de Pensiones Retiro Programado,40114.72
2016-10-10,Fondo de Cesantias Largo Plazo,28846.69
2016-10-10,Fondo de Cesantias Corto Plazo,28118.34
2016-10-10,Fondo de Pensiones Moderado,37310.87
2016-10-10,Fondo de Pensiones Conservador,38951.08
2016-10-10,Fondo de Pensiones Mayor Riesgo,36615.77
2016-10-10,Fondo de Pensiones Retiro Programado,40208.99
2016-10-11,Fondo de Cesantias Largo Plazo,28865.6
2016-10-11,Fondo de Cesantias Corto Plazo,28123.68
2016-10-11,Fondo de Pensiones Moderado,37331.23
2016-10-11,Fondo de Pensiones Conservador,39004.86
2016-10-11,Fondo de Pensiones Mayor Riesgo,36567.56
2016-10-11,Fondo de Pensiones Retiro Programado,40345.88
2016-10-12,Fondo de Cesantias Largo Plazo,28861.2
2016-10-12,Fondo de Cesantias Corto Plazo,28128.52
2016-10-12,Fondo de Pensiones Moderado,37304.61
2016-10-12,Fondo de Pensiones Conservador,39018.53
2016-10-12,Fondo de Pensiones Mayor Riesgo,36520.64
2016-10-12,Fondo de Pensiones Retiro Programado,40344.8
2016-10-13,Fondo de Cesantias Largo Plazo,28882.96
2016-10-13,Fondo de Cesantias Corto Plazo,28133.4
2016-10-13,Fondo de Pensiones Moderado,37325.51
2016-10-13,Fondo de Pensiones Conservador,39067.65
2016-10-13,Fondo de Pensiones Mayor Riesgo,36490.81
2016-10-13,Fondo de Pensiones Retiro Programado,40437.39
2016-10-14,Fondo de Cesantias Largo Plazo,28839.83
2016-10-14,Fondo de Cesantias Corto Plazo,28138.35
2016-10-14,Fondo de Pensiones Moderado,37288.55
2016-10-14,Fondo de Pensiones Conservador,39070.18
2016-10-14,Fondo de Pensiones Mayor Riesgo,36442.15
2016-10-14,Fondo de Pensiones Retiro Programado,40464.23
2016-10-15,Fondo de Cesantias Largo Plazo,28840.59
2016-10-15,Fondo de Cesantias Corto Plazo,28141.25
2016-10-15,Fondo de Pensiones Moderado,37291.2
2016-10-15,Fondo de Pensiones Conservador,39074.73
2016-10-15,Fondo de Pensiones Mayor Riesgo,36445.14
2016-10-15,Fondo de Pensiones Retiro Programado,40467.97
2016-10-16,Fondo de Cesantias Largo Plazo,28841.69
2016-10-16,Fondo de Cesantias Corto Plazo,28144.12
2016-10-16,Fondo de Pensiones Moderado,37294.48
2016-10-16,Fondo de Pensiones Conservador,39080.13
2016-10-16,Fondo de Pensiones Mayor Riesgo,36448.28
2016-10-16,Fondo de Pensiones Retiro Programado,40473.31
2016-10-17,Fondo de Cesantias Largo Plazo,28842.85
2016-10-17,Fondo de Cesantias Corto Plazo,28147.0
2016-10-17,Fondo de Pensiones Moderado,37298.13
2016-10-17,Fondo de Pensiones Conservador,39085.62
2016-10-17,Fondo de Pensiones Mayor Riesgo,36451.51
2016-10-17,Fondo de Pensiones Retiro Programado,40478.7
2016-10-18,Fondo de Cesantias Largo Plazo,28877.56
2016-10-18,Fondo de Cesantias Corto Plazo,28156.09
2016-10-18,Fondo de Pensiones Moderado,37370.04
2016-10-18,Fondo de Pensiones Conservador,39125.34
2016-10-18,Fondo de Pensiones Mayor Riesgo,36584.19
2016-10-18,Fondo de Pensiones Retiro Programado,40510.6
2016-10-19,Fondo de Cesantias Largo Plazo,28940.5
2016-10-19,Fondo de Cesantias Corto Plazo,28161.78
2016-10-19,Fondo de Pensiones Moderado,37484.09
2016-10-19,Fondo de Pensiones Conservador,39194.62
2016-10-19,Fondo de Pensiones Mayor Riesgo,36743.11
2016-10-19,Fondo de Pensiones Retiro Programado,40606.55
2016-10-20,Fondo de Cesantias Largo Plazo,28980.36
2016-10-20,Fondo de Cesantias Corto Plazo,28165.21
2016-10-20,Fondo de Pensiones Moderado,37596.78
2016-10-20,Fondo de Pensiones Conservador,39258.93
2016-10-20,Fondo de Pensiones Mayor Riesgo,36808.83
2016-10-20,Fondo de Pensiones Retiro Programado,40702.58
2016-10-21,Fondo de Cesantias Largo Plazo,28989.35
2016-10-21,Fondo de Cesantias Corto Plazo,28170.85
2016-10-21,Fondo de Pensiones Moderado,37621.74
2016-10-21,Fondo de Pensiones Conservador,39283.74
2016-10-21,Fondo de Pensiones Mayor Riesgo,36838.14
2016-10-21,Fondo de Pensiones Retiro Programado,40713.02
2016-10-22,Fondo de Cesantias Largo Plazo,28990.38
2016-10-22,Fondo de Cesantias Corto Plazo,28172.97
2016-10-22,Fondo de Pensiones Moderado,37625.29
2016-10-22,Fondo de Pensiones Conservador,39289.09
2016-10-22,Fondo de Pensiones Mayor Riesgo,36841.21
2016-10-22,Fondo de Pensiones Retiro Programado,40718.45
2016-10-23,Fondo de Cesantias Largo Plazo,28991.52
2016-10-23,Fondo de Cesantias Corto Plazo,28175.09
2016-10-23,Fondo de Pensiones Moderado,37628.63
2016-10-23,Fondo de Pensiones Conservador,39294.76
2016-10-23,Fondo de Pensiones Mayor Riesgo,36844.27
2016-10-23,Fondo de Pensiones Retiro Programado,40724.01
2016-10-24,Fondo de Cesantias Largo Plazo,28997.52
2016-10-24,Fondo de Cesantias Corto Plazo,28184.58
2016-10-24,Fondo de Pensiones Moderado,37616.27
2016-10-24,Fondo de Pensiones Conservador,39302.95
2016-10-24,Fondo de Pensiones Mayor Riesgo,36830.18
2016-10-24,Fondo de Pensiones Retiro Programado,40735.74
2016-10-25,Fondo de Cesantias Largo Plazo,28984.69
2016-10-25,Fondo de Cesantias Corto Plazo,28188.88
2016-10-25,Fondo de Pensiones Moderado,37618.81
2016-10-25,Fondo de Pensiones Conservador,39286.67
2016-10-25,Fondo de Pensiones Mayor Riesgo,36832.65
2016-10-25,Fondo de Pensiones Retiro Programado,40694.36
2016-10-26,Fondo de Cesantias Largo Plazo,29019.81
2016-10-26,Fondo de Cesantias Corto Plazo,28193.89
2016-10-26,Fondo de Pensiones Moderado,37675.93
2016-10-26,Fondo de Pensiones Conservador,39338.64
2016-10-26,Fondo de Pensiones Mayor Riesgo,36842.97
2016-10-26,Fondo de Pensiones Retiro Programado,40784.69
2016-10-27,Fondo de Cesantias Largo Plazo,29021.68
2016-10-27,Fondo de Cesantias Corto Plazo,28198.7
2016-10-27,Fondo de Pensiones Moderado,37672.15
2016-10-27,Fondo de Pensiones Conservador,39366.14
2016-10-27,Fondo de Pensiones Mayor Riesgo,36798.03
2016-10-27,Fondo de Pensiones Retiro Programado,40821.05
2016-10-28,Fondo de Cesantias Largo Plazo,29032.5
2016-10-28,Fondo de Cesantias Corto Plazo,28203.17
2016-10-28,Fondo de Pensiones Moderado,37690.74
2016-10-28,Fondo de Pensiones Conservador,39396.12
2016-10-28,Fondo de Pensiones Mayor Riesgo,36793.76
2016-10-28,Fondo de Pensiones Retiro Programado,40865.76
2016-10-29,Fondo de Cesantias Largo Plazo,29033.54
2016-10-29,Fondo de Cesantias Corto Plazo,28205.57
2016-10-29,Fondo de Pensiones Moderado,37694.2
2016-10-29,Fondo de Pensiones Conservador,39401.73
2016-10-29,Fondo de Pensiones Mayor Riesgo,36797.02
2016-10-29,Fondo de Pensiones Retiro Programado,40871.2
2016-10-30,Fondo de Cesantias Largo Plazo,29034.57
2016-10-30,Fondo de Cesantias Corto Plazo,28207.65
2016-10-30,Fondo de Pensiones Moderado,37697.94
2016-10-30,Fondo de Pensiones Conservador,39407.35
2016-10-30,Fondo de Pensiones Mayor Riesgo,36800.31
2016-10-30,Fondo de Pensiones Retiro Programado,40876.75
2016-10-31,Fondo de Cesantias Largo Plazo,29084.22
2016-10-31,Fondo de Cesantias Corto Plazo,28218.64
2016-10-31,Fondo de Pensiones Moderado,37769.44
2016-10-31,Fondo de Pensiones Conservador,39412.09
2016-10-31,Fondo de Pensiones Mayor Riesgo,36901.74
2016-10-31,Fondo de Pensiones Retiro Programado,40834.4
2016-11-01,Fondo de Cesantias Largo Plazo,29076.8
2016-11-01,Fondo de Cesantias Corto Plazo,28222.41
2016-11-01,Fondo de Pensiones Moderado,37758.2
2016-11-01,Fondo de Pensiones Conservador,39350.99
2016-11-01,Fondo de Pensiones Mayor Riesgo,36907.42
2016-11-01,Fondo de Pensiones Retiro Programado,40721.23
2016-11-02,Fondo de Cesantias Largo Plazo,29076.35
2016-11-02,Fondo de Cesantias Corto Plazo,28223.84
2016-11-02,Fondo de Pensiones Moderado,37769.19
2016-11-02,Fondo de Pensiones Conservador,39331.38
2016-11-02,Fondo de Pensiones Mayor Riesgo,36892.13
2016-11-02,Fondo de Pensiones Retiro Programado,40642.56
2016-11-03,Fondo de Cesantias Largo Plazo,29030.57
2016-11-03,Fondo de Cesantias Corto Plazo,28230.96
2016-11-03,Fondo de Pensiones Moderado,37722.03
2016-11-03,Fondo de Pensiones Conservador,39319.89
2016-11-03,Fondo de Pensiones Mayor Riesgo,36811.86
2016-11-03,Fondo de Pensiones Retiro Programado,40645.2
2016-11-04,Fondo de Cesantias Largo Plazo,28955.98
2016-11-04,Fondo de Cesantias Corto Plazo,28235.1
2016-11-04,Fondo de Pensiones Moderado,37583.4
2016-11-04,Fondo de Pensiones Conservador,39247.33
2016-11-04,Fondo de Pensiones Mayor Riesgo,36625.27
2016-11-04,Fondo de Pensiones Retiro Programado,40557.52
2016-11-05,Fondo de Cesantias Largo Plazo,28957.08
2016-11-05,Fondo de Cesantias Corto Plazo,28237.6
2016-11-05,Fondo de Pensiones Moderado,37586.38
2016-11-05,Fondo de Pensiones Conservador,39253.11
2016-11-05,Fondo de Pensiones Mayor Riesgo,36628.47
2016-11-05,Fondo de Pensiones Retiro Programado,40563.23
2016-11-06,Fondo de Cesantias Largo Plazo,28958.18
2016-11-06,Fondo de Cesantias Corto Plazo,28240.11
2016-11-06,Fondo de Pensiones Moderado,37590.35
2016-11-06,Fondo de Pensiones Conservador,39258.9
2016-11-06,Fondo de Pensiones Mayor Riesgo,36631.63
2016-11-06,Fondo de Pensiones Retiro Programado,40568.89
2016-11-07,Fondo de Cesantias Largo Plazo,28959.28
2016-11-07,Fondo de Cesantias Corto Plazo,28242.61
2016-11-07,Fondo de Pensiones Moderado,37593.98
2016-11-07,Fondo de Pensiones Conservador,39264.67
2016-11-07,Fondo de Pensiones Mayor Riesgo,36634.82
2016-11-07,Fondo de Pensiones Retiro Programado,40574.78
2016-11-08,Fondo de Cesantias Largo Plazo,29057.71
2016-11-08,Fondo de Cesantias Corto Plazo,28254.75
2016-11-08,Fondo de Pensiones Moderado,37683.38
2016-11-08,Fondo de Pensiones Conservador,39352.11
2016-11-08,Fondo de Pensiones Mayor Riesgo,36856.37
2016-11-08,Fondo de Pensiones Retiro Programado,40691.4
2016-11-09,Fondo de Cesantias Largo Plazo,29106.2
2016-11-09,Fondo de Cesantias Corto Plazo,28260.85
2016-11-09,Fondo de Pensiones Moderado,37676.69
2016-11-09,Fondo de Pensiones Conservador,39374.85
2016-11-09,Fondo de Pensiones Mayor Riesgo,36811.24
2016-11-09,Fondo de Pensiones Retiro Programado,40763.83
2016-11-10,Fondo de Cesantias Largo Plazo,29009.39
2016-11-10,Fondo de Cesantias Corto Plazo,28265.5
2016-11-10,Fondo de Pensiones Moderado,37578.81
2016-11-10,Fondo de Pensiones Conservador,39289.07
2016-11-10,Fondo de Pensiones Mayor Riesgo,36626.16
2016-11-10,Fondo de Pensiones Retiro Programado,40614.92
2016-11-11,Fondo de Cesantias Largo Plazo,28830.14
2016-11-11,Fondo de Cesantias Corto Plazo,28270.63
2016-11-11,Fondo de Pensiones Moderado,37302.1
2016-11-11,Fondo de Pensiones Conservador,39102.29
2016-11-11,Fondo de Pensiones Mayor Riesgo,36255.71
2016-11-11,Fondo de Pensiones Retiro Programado,40400.89
2016-11-12,Fondo de Cesantias Largo Plazo,28831.16
2016-11-12,Fondo de Cesantias Corto Plazo,28273.22
2016-11-12,Fondo de Pensiones Moderado,37305.47
2016-11-12,Fondo de Pensiones Conservador,39108.03
2016-11-12,Fondo de Pensiones Mayor Riesgo,36258.78
2016-11-12,Fondo de Pensiones Retiro Programado,40406.44
2016-11-13,Fondo de Cesantias Largo Plazo,28832.2
2016-11-13,Fondo de Cesantias Corto Plazo,28275.79
2016-11-13,Fondo de Pensiones Moderado,37309.19
2016-11-13,Fondo de Pensiones Conservador,39113.77
2016-11-13,Fondo de Pensiones Mayor Riesgo,36261.81
2016-11-13,Fondo de Pensiones Retiro Programado,40412.02
2016-11-14,Fondo de Cesantias Largo Plazo,28833.23
2016-11-14,Fondo de Cesantias Corto Plazo,28278.37
2016-11-14,Fondo de Pensiones Moderado,37312.45
2016-11-14,Fondo de Pensiones Conservador,39119.55
2016-11-14,Fondo de Pensiones Mayor Riesgo,36264.89
2016-11-14,Fondo de Pensiones Retiro Programado,40417.57
2016-11-15,Fondo de Cesantias Largo Plazo,28956.33
2016-11-15,Fondo de Cesantias Corto Plazo,28287.66
2016-11-15,Fondo de Pensiones Moderado,37489.66
2016-11-15,Fondo de Pensiones Conservador,39270.87
2016-11-15,Fondo de Pensiones Mayor Riesgo,36408.11
2016-11-15,Fondo de Pensiones Retiro Programado,40656.34
2016-11-16,Fondo de Cesantias Largo Plazo,28966.94
2016-11-16,Fondo de Cesantias Corto Plazo,28291.77
2016-11-16,Fondo de Pensiones Moderado,37501.9
2016-11-16,Fondo de Pensiones Conservador,39266.67
2016-11-16,Fondo de Pensiones Mayor Riesgo,36377.78
2016-11-16,Fondo de Pensiones Retiro Programado,40662.79
2016-11-17,Fondo de Cesantias Largo Plazo,29036.38
2016-11-17,Fondo de Cesantias Corto Plazo,28295.96
2016-11-17,Fondo de Pensiones Moderado,37592.42
2016-11-17,Fondo de Pensiones Conservador,39331.37
2016-11-17,Fondo de Pensiones Mayor Riesgo,36516.97
2016-11-17,Fondo de Pensiones Retiro Programado,40701.43
2016-11-18,Fondo de Cesantias Largo Plazo,29040.68
2016-11-18,Fondo de Cesantias Corto Plazo,28300.5
2016-11-18,Fondo de Pensiones Moderado,37604.29
2016-11-18,Fondo de Pensiones Conservador,39309.0
2016-11-18,Fondo de Pensiones Mayor Riesgo,36537.41
2016-11-18,Fondo de Pensiones Retiro Programado,40657.18
2016-11-19,Fondo de Cesantias Largo Plazo,29041.65
2016-11-19,Fondo de Cesantias Corto Plazo,28303.27
2016-11-19,Fondo de Pensiones Moderado,37607.87
2016-11-19,Fondo de Pensiones Conservador,39314.51
2016-11-19,Fondo de Pensiones Mayor Riesgo,36540.64
2016-11-19,Fondo de Pensiones Retiro Programado,40662.55
2016-11-20,Fondo de Cesantias Largo Plazo,29042.67
2016-11-20,Fondo de Cesantias Corto Plazo,28306.02
2016-11-20,Fondo de Pensiones Moderado,37611.37
2016-11-20,Fondo de Pensiones Conservador,39320.07
2016-11-20,Fondo de Pensiones Mayor Riesgo,36543.92
2016-11-20,Fondo de Pensiones Retiro Programado,40668.06
2016-11-21,Fondo de Cesantias Largo Plazo,29064.36
2016-11-21,Fondo de Cesantias Corto Plazo,28315.06
2016-11-21,Fondo de Pensiones Moderado,37605.38
2016-11-21,Fondo de Pensiones Conservador,39304.53
2016-11-21,Fondo de Pensiones Mayor Riesgo,36615.06
2016-11-21,Fondo de Pensiones Retiro Programado,40633.93
2016-11-22,Fondo de Cesantias Largo Plazo,29058.78
2016-11-22,Fondo de Cesantias Corto Plazo,28318.61
2016-11-22,Fondo de Pensiones Moderado,37624.84
2016-11-22,Fondo de Pensiones Conservador,39319.98
2016-11-22,Fondo de Pensiones Mayor Riesgo,36640.51
2016-11-22,Fondo de Pensiones Retiro Programado,40636.05
2016-11-23,Fondo de Cesantias Largo Plazo,29160.08
2016-11-23,Fondo de Cesantias Corto Plazo,28322.63
2016-11-23,Fondo de Pensiones Moderado,37793.14
2016-11-23,Fondo de Pensiones Conservador,39404.49
2016-11-23,Fondo de Pensiones Mayor Riesgo,36763.07
2016-11-23,Fondo de Pensiones Retiro Programado,40759.83
2016-11-24,Fondo de Cesantias Largo Plazo,29184.88
2016-11-24,Fondo de Cesantias Corto Plazo,28328.0
2016-11-24,Fondo de Pensiones Moderado,37831.16
2016-11-24,Fondo de Pensiones Conservador,39441.58
2016-11-24,Fondo de Pensiones Mayor Riesgo,36796.93
2016-11-24,Fondo de Pensiones Retiro Programado,40791.24
2016-11-25,Fondo de Cesantias Largo Plazo,29140.57
2016-11-25,Fondo de Cesantias Corto Plazo,28333.35
2016-11-25,Fondo de Pensiones Moderado,37750.28
2016-11-25,Fondo de Pensiones Conservador,39409.59
2016-11-25,Fondo de Pensiones Mayor Riesgo,36714.63
2016-11-25,Fondo de Pensiones Retiro Programado,40757.98
2016-11-26,Fondo de Cesantias Largo Plazo,29141.52
2016-11-26,Fondo de Cesantias Corto Plazo,28336.01
2016-11-26,Fondo de Pensiones Moderado,37753.77
2016-11-26,Fondo de Pensiones Conservador,39414.97
2016-11-26,Fondo de Pensiones Mayor Riesgo,36717.99
2016-11-26,Fondo de Pensiones Retiro Programado,40763.53
2016-11-27,Fondo de Cesantias Largo Plazo,29142.5
2016-11-27,Fondo de Cesantias Corto Plazo,28338.68
2016-11-27,Fondo de Pensiones Moderado,37757.05
2016-11-27,Fondo de Pensiones Conservador,39420.39
2016-11-27,Fondo de Pensiones Mayor Riesgo,36721.32
2016-11-27,Fondo de Pensiones Retiro Programado,40769.05
2016-11-28,Fondo de Cesantias Largo Plazo,29073.96
2016-11-28,Fondo de Cesantias Corto Plazo,28350.35
2016-11-28,Fondo de Pensiones Moderado,37689.09
2016-11-28,Fondo de Pensiones Conservador,39402.77
2016-11-28,Fondo de Pensiones Mayor Riesgo,36596.05
2016-11-28,Fondo de Pensiones Retiro Programado,40741.16
2016-11-29,Fondo de Cesantias Largo Plazo,29060.77
2016-11-29,Fondo de Cesantias Corto Plazo,28355.42
2016-11-29,Fondo de Pensiones Moderado,37694.1
2016-11-29,Fondo de Pensiones Conservador,39409.29
2016-11-29,Fondo de Pensiones Mayor Riesgo,36568.29
2016-11-29,Fondo de Pensiones Retiro Programado,40749.01
2016-11-30,Fondo de Cesantias Largo Plazo,28935.99
2016-11-30,Fondo de Cesantias Corto Plazo,28361.34
2016-11-30,Fondo de Pensiones Moderado,37495.55
2016-11-30,Fondo de Pensiones Conservador,39337.81
2016-11-30,Fondo de Pensiones Mayor Riesgo,36413.49
2016-11-30,Fondo de Pensiones Retiro Programado,40667.59
2016-12-01,Fondo de Cesantias Largo Plazo,28882.38
2016-12-01,Fondo de Cesantias Corto Plazo,28367.0
2016-12-01,Fondo de Pensiones Moderado,37375.59
2016-12-01,Fondo de Pensiones Conservador,39272.66
2016-12-01,Fondo de Pensiones Mayor Riesgo,36354.02
2016-12-01,Fondo de Pensiones Retiro Programado,40575.82
2016-12-02,Fondo de Cesantias Largo Plazo,28903.18
2016-12-02,Fondo de Cesantias Corto Plazo,28372.07
2016-12-02,Fondo de Pensiones Moderado,37399.2
2016-12-02,Fondo de Pensiones Conservador,39296.78
2016-12-02,Fondo de Pensiones Mayor Riesgo,36400.63
2016-12-02,Fondo de Pensiones Retiro Programado,40638.99
2016-12-03,Fondo de Cesantias Largo Plazo,28904.12
2016-12-03,Fondo de Cesantias Corto Plazo,28376.08
2016-12-03,Fondo de Pensiones Moderado,37402.93
2016-12-03,Fondo de Pensiones Conservador,39302.28
2016-12-03,Fondo de Pensiones Mayor Riesgo,36403.95
2016-12-03,Fondo de Pensiones Retiro Programado,40644.55
2016-12-04,Fondo de Cesantias Largo Plazo,28904.95
2016-12-04,Fondo de Cesantias Corto Plazo,28379.84
2016-12-04,Fondo de Pensiones Moderado,37406.42
2016-12-04,Fondo de Pensiones Conservador,39307.7
2016-12-04,Fondo de Pensiones Mayor Riesgo,36406.83
2016-12-04,Fondo de Pensiones Retiro Programado,40650.06
2016-12-05,Fondo de Cesantias Largo Plazo,28953.74
2016-12-05,Fondo de Cesantias Corto Plazo,28387.5
2016-12-05,Fondo de Pensiones Moderado,37470.08
2016-12-05,Fondo de Pensiones Conservador,39351.05
2016-12-05,Fondo de Pensiones Mayor Riesgo,36499.82
2016-12-05,Fondo de Pensiones Retiro Programado,40688.74
2016-12-06,Fondo de Cesantias Largo Plazo,28939.17
2016-12-06,Fondo de Cesantias Corto Plazo,28392.56
2016-12-06,Fondo de Pensiones Moderado,37450.8
2016-12-06,Fondo de Pensiones Conservador,39365.65
2016-12-06,Fondo de Pensiones Mayor Riesgo,36513.25
2016-12-06,Fondo de Pensiones Retiro Programado,40707.16
2016-12-07,Fondo de Cesantias Largo Plazo,28965.89
2016-12-07,Fondo de Cesantias Corto Plazo,28397.67
2016-12-07,Fondo de Pensiones Moderado,37480.8
2016-12-07,Fondo de Pensiones Conservador,39405.65
2016-12-07,Fondo de Pensiones Mayor Riesgo,36623.74
2016-12-07,Fondo de Pensiones Retiro Programado,40745.29
2016-12-08,Fondo de Cesantias Largo Plazo,28966.78
2016-12-08,Fondo de Cesantias Corto Plazo,28402.08
2016-12-08,Fondo de Pensiones Moderado,37484.51
2016-12-08,Fondo de Pensiones Conservador,39411.05
2016-12-08,Fondo de Pensiones Mayor Riesgo,36626.97
2016-12-08,Fondo de Pensiones Retiro Programado,40750.65
2016-12-09,Fondo de Cesantias Largo Plazo,29081.58
2016-12-09,Fondo de Cesantias Corto Plazo,28408.29
2016-12-09,Fondo de Pensiones Moderado,37674.01
2016-12-09,Fondo de Pensiones Conservador,39465.17
2016-12-09,Fondo de Pensiones Mayor Riesgo,36853.33
2016-12-09,Fondo de Pensiones Retiro Programado,40820.02
2016-12-10,Fondo de Cesantias Largo Plazo,29082.5
2016-12-10,Fondo de Cesantias Corto Plazo,28412.56
2016-12-10,Fondo de Pensiones Moderado,37677.16
2016-12-10,Fondo de Pensiones Conservador,39470.57
2016-12-10,Fondo de Pensiones Mayor Riesgo,36856.71
2016-12-10,Fondo de Pensiones Retiro Programado,40825.43
2016-12-11,Fondo de Cesantias Largo Plazo,29083.45
2016-12-11,Fondo de Cesantias Corto Plazo,28417.46
2016-12-11,Fondo de Pensiones Moderado,37680.87
2016-12-11,Fondo de Pensiones Conservador,39475.99
2016-12-11,Fondo de Pensiones Mayor Riesgo,36860.09
2016-12-11,Fondo de Pensiones Retiro Programado,40831.84
2016-12-12,Fondo de Cesantias Largo Plazo,29035.01
2016-12-12,Fondo de Cesantias Corto Plazo,28424.16
2016-12-12,Fondo de Pensiones Moderado,37577.51
2016-12-12,Fondo de Pensiones Conservador,39424.48
2016-12-12,Fondo de Pensiones Mayor Riesgo,36756.5
2016-12-12,Fondo de Pensiones Retiro Programado,40777.1
2016-12-13,Fondo de Cesantias Largo Plazo,29116.1
2016-12-13,Fondo de Cesantias Corto Plazo,28429.22
2016-12-13,Fondo de Pensiones Moderado,37704.17
2016-12-13,Fondo de Pensiones Conservador,39480.93
2016-12-13,Fondo de Pensiones Mayor Riesgo,36950.53
2016-12-13,Fondo de Pensiones Retiro Programado,40806.87
2016-12-14,Fondo de Cesantias Largo Plazo,29001.68
2016-12-14,Fondo de Cesantias Corto Plazo,28434.68
2016-12-14,Fondo de Pensiones Moderado,37500.42
2016-12-14,Fondo de Pensiones Conservador,39362.02
2016-12-14,Fondo de Pensiones Mayor Riesgo,36658.67
2016-12-14,Fondo de Pensiones Retiro Programado,40681.65
2016-12-15,Fondo de Cesantias Largo Plazo,29123.14
2016-12-15,Fondo de Cesantias Corto Plazo,28439.62
2016-12-15,Fondo de Pensiones Moderado,37669.12
2016-12-15,Fondo de Pensiones Conservador,39441.14
2016-12-15,Fondo de Pensiones Mayor Riesgo,36905.45
2016-12-15,Fondo de Pensiones Retiro Programado,40786.08
2016-12-16,Fondo de Cesantias Largo Plazo,29114.99
2016-12-16,Fondo de Cesantias Corto Plazo,28444.7
2016-12-16,Fondo de Pensiones Moderado,37679.91
2016-12-16,Fondo de Pensiones Conservador,39469.59
2016-12-16,Fondo de Pensiones Mayor Riesgo,36885.12
2016-12-16,Fondo de Pensiones Retiro Programado,40828.97
2016-12-17,Fondo de Cesantias Largo Plazo,29116.1
2016-12-17,Fondo de Cesantias Corto Plazo,28449.08
2016-12-17,Fondo de Pensiones Moderado,37683.8
2016-12-17,Fondo de Pensiones Conservador,39475.71
2016-12-17,Fondo de Pensiones Mayor Riesgo,36888.62
2016-12-17,Fondo de Pensiones Retiro Programado,40835.44
2016-12-18,Fondo de Cesantias Largo Plazo,29117.11
2016-12-18,Fondo de Cesantias Corto Plazo,28453.47
2016-12-18,Fondo de Pensiones Moderado,37687.72
2016-12-18,Fondo de Pensiones Conservador,39481.65
2016-12-18,Fondo de Pensiones Mayor Riesgo,36892.13
2016-12-18,Fondo de Pensiones Retiro Programado,40841.91
2016-12-19,Fondo de Cesantias Largo Plazo,29207.24
2016-12-19,Fondo de Cesantias Corto Plazo,28460.6
2016-12-19,Fondo de Pensiones Moderado,37828.72
2016-12-19,Fondo de Pensiones Conservador,39600.32
2016-12-19,Fondo de Pensiones Mayor Riesgo,36967.11
2016-12-19,Fondo de Pensiones Retiro Programado,40987.82
2016-12-20,Fondo de Cesantias Largo Plazo,29220.12
2016-12-20,Fondo de Cesantias Corto Plazo,28466.43
2016-12-20,Fondo de Pensiones Moderado,37807.39
2016-12-20,Fondo de Pensiones Conservador,39624.77
2016-12-20,Fondo de Pensiones Mayor Riesgo,36991.61
2016-12-20,Fondo de Pensiones Retiro Programado,41028.46
2016-12-21,Fondo de Cesantias Largo Plazo,29227.8
2016-12-21,Fondo de Cesantias Corto Plazo,28471.86
2016-12-21,Fondo de Pensiones Moderado,37793.05
2016-12-21,Fondo de Pensiones Conservador,39626.38
2016-12-21,Fondo de Pensiones Mayor Riesgo,36913.11
2016-12-21,Fondo de Pensiones Retiro Programado,41042.14
2016-12-22,Fondo de Cesantias Largo Plazo,29209.06
2016-12-22,Fondo de Cesantias Corto Plazo,28477.12
2016-12-22,Fondo de Pensiones Moderado,37753.96
2016-12-22,Fondo de Pensiones Conservador,39618.62
2016-12-22,Fondo de Pensiones Mayor Riesgo,36835.59
