fecha,nombre_entidad,valor_unidad
2016-02-09,Skandia Afp - Accai S.A.,27590.5
2016-02-09,"""Colfondos S.A."" Y ""Colfondos""",31723.64
2016-02-10,"""Proteccion""",39055.9
2016-02-10,"""Porvenir""",35968.15
2016-02-10,Skandia Afp - Accai S.A.,27579.68
2016-02-10,"""Colfondos S.A."" Y ""Colfondos""",31694.7
2016-02-11,"""Proteccion""",38869.93
2016-02-11,"""Porvenir""",35785.6
2016-02-11,Skandia Afp - Accai S.A.,27458.52
2016-02-11,"""Colfondos S.A."" Y ""Colfondos""",31537.91
2016-02-12,"""Proteccion""",39027.88
2016-02-12,"""Porvenir""",35938.31
2016-02-12,Skandia Afp - Accai S.A.,27567.31
2016-02-12,"""Colfondos S.A."" Y ""Colfondos""",31666.69
2016-02-13,"""Proteccion""",39037.91
2016-02-13,"""Porvenir""",35947.39
2016-02-13,Skandia Afp - Accai S.A.,27572.82
2016-02-13,"""Colfondos S.A."" Y ""Colfondos""",31674.03
2016-02-14,"""Proteccion""",39047.55
2016-02-14,"""Porvenir""",35956.57
2016-02-14,Skandia Afp - Accai S.A.,27579.58
2016-02-14,"""Colfondos S.A."" Y ""Colfondos""",31681.99
2016-02-15,"""Proteccion""",39107.98
2016-02-15,"""Porvenir""",36002.08
2016-02-15,Skandia Afp - Accai S.A.,27582.41
2016-02-15,"""Colfondos S.A."" Y ""Colfondos""",31714.2
2016-02-16,"""Proteccion""",39175.34
2016-02-16,"""Porvenir""",36083.51
2016-02-16,Skandia Afp - Accai S.A.,27642.32
2016-02-16,"""Colfondos S.A."" Y ""Colfondos""",31773.24
2016-02-17,"""Proteccion""",39343.75
2016-02-17,"""Porvenir""",36235.78
2016-02-17,Skandia Afp - Accai S.A.,27739.03
2016-02-17,"""Colfondos S.A."" Y ""Colfondos""",31911.04
2016-02-18,"""Proteccion""",39330.17
2016-02-18,"""Porvenir""",36217.7
2016-02-18,Skandia Afp - Accai S.A.,27725.59
2016-02-18,"""Colfondos S.A."" Y ""Colfondos""",31891.79
2016-02-19,"""Proteccion""",39339.35
2016-02-19,"""Porvenir""",36226.7
2016-02-19,Skandia Afp - Accai S.A.,27738.65
2016-02-19,"""Colfondos S.A."" Y ""Colfondos""",31911.93
2016-02-20,"""Proteccion""",39352.99
2016-02-20,"""Porvenir""",36239.52
2016-02-20,Skandia Afp - Accai S.A.,27748.45
2016-02-20,"""Colfondos S.A."" Y ""Colfondos""",31923.01
2016-02-21,"""Proteccion""",39366.59
2016-02-21,"""Porvenir""",36252.37
2016-02-21,Skandia Afp - Accai S.A.,27758.23
2016-02-21,"""Colfondos S.A."" Y ""Colfondos""",31934.1
2016-02-22,"""Proteccion""",39445.91
2016-02-22,"""Porvenir""",36330.6
2016-02-22,Skandia Afp - Accai S.A.,27805.81
2016-02-22,"""Colfondos S.A."" Y ""Colfondos""",31997.84
2016-02-23,"""Proteccion""",39416.48
2016-02-23,"""Porvenir""",36307.5
2016-02-23,Skandia Afp - Accai S.A.,27785.48
2016-02-23,"""Colfondos S.A."" Y ""Colfondos""",31979.75
2016-02-24,"""Proteccion""",39456.52
2016-02-24,"""Porvenir""",36329.62
2016-02-24,Skandia Afp - Accai S.A.,27811.05
2016-02-24,"""Colfondos S.A."" Y ""Colfondos""",32008.02
2016-02-25,"""Proteccion""",39567.63
2016-02-25,"""Porvenir""",36443.91
2016-02-25,Skandia Afp - Accai S.A.,27884.84
2016-02-25,"""Colfondos S.A."" Y ""Colfondos""",32096.59
2016-02-26,"""Proteccion""",39573.08
2016-02-26,"""Porvenir""",36462.01
2016-02-26,Skandia Afp - Accai S.A.,27892.05
2016-02-26,"""Colfondos S.A."" Y ""Colfondos""",32097.97
2016-02-27,"""Proteccion""",39586.87
2016-02-27,"""Porvenir""",36474.7
2016-02-27,Skandia Afp - Accai S.A.,27901.8
2016-02-27,"""Colfondos S.A."" Y ""Colfondos""",32109.33
2016-02-28,"""Proteccion""",39600.93
2016-02-28,"""Porvenir""",36487.67
2016-02-28,Skandia Afp - Accai S.A.,27911.57
2016-02-28,"""Colfondos S.A."" Y ""Colfondos""",32120.63
2016-02-29,"""Proteccion""",39604.22
2016-02-29,"""Porvenir""",36488.56
2016-02-29,Skandia Afp - Accai S.A.,27903.44
2016-02-29,"""Colfondos S.A."" Y ""Colfondos""",32111.18
2016-03-01,"""Proteccion""",39700.46
2016-03-01,"""Porvenir""",36587.55
2016-03-01,Skandia Afp - Accai S.A.,27979.58
2016-03-01,"""Colfondos S.A."" Y ""Colfondos""",32192.88
2016-03-02,"""Proteccion""",39800.8
2016-03-02,"""Porvenir""",36673.38
2016-03-02,Skandia Afp - Accai S.A.,28037.27
2016-03-02,"""Colfondos S.A."" Y ""Colfondos""",32274.1
2016-03-03,"""Proteccion""",39920.27
2016-03-03,"""Porvenir""",36775.82
2016-03-03,Skandia Afp - Accai S.A.,28134.31
2016-03-03,"""Colfondos S.A."" Y ""Colfondos""",32386.92
2016-03-04,"""Proteccion""",39973.01
2016-03-04,"""Porvenir""",36835.99
2016-03-04,Skandia Afp - Accai S.A.,28171.48
2016-03-04,"""Colfondos S.A."" Y ""Colfondos""",32448.51
2016-03-05,"""Proteccion""",39986.88
2016-03-05,"""Porvenir""",36848.89
2016-03-05,Skandia Afp - Accai S.A.,28181.26
2016-03-05,"""Colfondos S.A."" Y ""Colfondos""",32459.68
2016-03-06,"""Proteccion""",40000.78
2016-03-06,"""Porvenir""",36861.81
2016-03-06,Skandia Afp - Accai S.A.,28191.08
2016-03-06,"""Colfondos S.A."" Y ""Colfondos""",32470.81
2016-03-07,"""Proteccion""",40069.28
2016-03-07,"""Porvenir""",36896.4
2016-03-07,Skandia Afp - Accai S.A.,28248.05
2016-03-07,"""Colfondos S.A."" Y ""Colfondos""",32503.41
2016-03-08,"""Proteccion""",40018.98
2016-03-08,"""Porvenir""",36855.64
2016-03-08,Skandia Afp - Accai S.A.,28206.75
2016-03-08,"""Colfondos S.A."" Y ""Colfondos""",32459.13
2016-03-09,"""Proteccion""",40098.4
2016-03-09,"""Porvenir""",36942.53
2016-03-09,Skandia Afp - Accai S.A.,28273.23
2016-03-09,"""Colfondos S.A."" Y ""Colfondos""",32547.75
2016-03-10,"""Proteccion""",40235.09
2016-03-10,"""Porvenir""",37050.71
2016-03-10,Skandia Afp - Accai S.A.,28342.43
2016-03-10,"""Colfondos S.A."" Y ""Colfondos""",32672.33
2016-03-11,"""Proteccion""",40360.76
2016-03-11,"""Porvenir""",37183.86
2016-03-11,Skandia Afp - Accai S.A.,28455.22
2016-03-11,"""Colfondos S.A."" Y ""Colfondos""",32806.97
2016-03-12,"""Proteccion""",40374.33
2016-03-12,"""Porvenir""",37196.28
2016-03-12,Skandia Afp - Accai S.A.,28464.42
2016-03-12,"""Colfondos S.A."" Y ""Colfondos""",32817.77
2016-03-13,"""Proteccion""",40388.14
2016-03-13,"""Porvenir""",37209.08
2016-03-13,Skandia Afp - Accai S.A.,28473.68
2016-03-13,"""Colfondos S.A."" Y ""Colfondos""",32828.86
2016-03-14,"""Proteccion""",40323.98
2016-03-14,"""Porvenir""",37153.7
2016-03-14,Skandia Afp - Accai S.A.,28433.1
2016-03-14,"""Colfondos S.A."" Y ""Colfondos""",32783.92
2016-03-15,"""Proteccion""",40260.92
2016-03-15,"""Porvenir""",37091.73
2016-03-15,Skandia Afp - Accai S.A.,28381.83
2016-03-15,"""Colfondos S.A."" Y ""Colfondos""",32737.66
2016-03-16,"""Proteccion""",40322.68
2016-03-16,"""Porvenir""",37149.24
2016-03-16,Skandia Afp - Accai S.A.,28433.27
2016-03-16,"""Colfondos S.A."" Y ""Colfondos""",32791.68
2016-03-17,"""Proteccion""",40422.66
2016-03-17,"""Porvenir""",37252.04
2016-03-17,Skandia Afp - Accai S.A.,28521.83
2016-03-17,"""Colfondos S.A."" Y ""Colfondos""",32875.63
2016-03-18,"""Proteccion""",40514.37
2016-03-18,"""Porvenir""",37345.02
2016-03-18,Skandia Afp - Accai S.A.,28592.87
2016-03-18,"""Colfondos S.A."" Y ""Colfondos""",32948.86
2016-03-19,"""Proteccion""",40527.8
2016-03-19,"""Porvenir""",37358.37
2016-03-19,Skandia Afp - Accai S.A.,28602.21
2016-03-19,"""Colfondos S.A."" Y ""Colfondos""",32959.48
2016-03-20,"""Proteccion""",40541.17
2016-03-20,"""Porvenir""",37371.04
2016-03-20,Skandia Afp - Accai S.A.,28611.58
2016-03-20,"""Colfondos S.A."" Y ""Colfondos""",32970.29
2016-03-21,"""Proteccion""",40554.48
2016-03-21,"""Porvenir""",37383.55
2016-03-21,Skandia Afp - Accai S.A.,28620.86
2016-03-21,"""Colfondos S.A."" Y ""Colfondos""",32981.11
2016-03-22,"""Proteccion""",40516.04
2016-03-22,"""Porvenir""",37354.13
2016-03-22,Skandia Afp - Accai S.A.,28567.97
2016-03-22,"""Colfondos S.A."" Y ""Colfondos""",32960.65
2016-03-23,"""Proteccion""",40539.38
2016-03-23,"""Porvenir""",37379.79
2016-03-23,Skandia Afp - Accai S.A.,28565.05
2016-03-23,"""Colfondos S.A."" Y ""Colfondos""",32974.37
2016-03-24,"""Proteccion""",40552.84
2016-03-24,"""Porvenir""",37392.56
2016-03-24,Skandia Afp - Accai S.A.,28574.32
2016-03-24,"""Colfondos S.A."" Y ""Colfondos""",32985.24
2016-03-25,"""Proteccion""",40566.12
2016-03-25,"""Porvenir""",37405.17
2016-03-25,Skandia Afp - Accai S.A.,28583.59
2016-03-25,"""Colfondos S.A."" Y ""Colfondos""",32996.9
2016-03-26,"""Proteccion""",40579.49
2016-03-26,"""Porvenir""",37417.87
2016-03-26,Skandia Afp - Accai S.A.,28592.87
2016-03-26,"""Colfondos S.A."" Y ""Colfondos""",33007.77
2016-03-27,"""Proteccion""",40592.85
2016-03-27,"""Porvenir""",37430.49
2016-03-27,Skandia Afp - Accai S.A.,28602.13
2016-03-27,"""Colfondos S.A."" Y ""Colfondos""",33018.53
2016-03-28,"""Proteccion""",40490.33
2016-03-28,"""Porvenir""",37332.44
2016-03-28,Skandia Afp - Accai S.A.,28524.93
2016-03-28,"""Colfondos S.A."" Y ""Colfondos""",32914.27
2016-03-29,"""Proteccion""",40458.09
2016-03-29,"""Porvenir""",37301.98
2016-03-29,Skandia Afp - Accai S.A.,28512.18
2016-03-29,"""Colfondos S.A."" Y ""Colfondos""",32901.28
2016-03-30,"""Proteccion""",40513.01
2016-03-30,"""Porvenir""",37364.4
2016-03-30,Skandia Afp - Accai S.A.,28571.51
2016-03-30,"""Colfondos S.A."" Y ""Colfondos""",32946.4
2016-03-31,"""Proteccion""",40588.59
2016-03-31,"""Porvenir""",37453.99
2016-03-31,Skandia Afp - Accai S.A.,28609.72
2016-03-31,"""Colfondos S.A."" Y ""Colfondos""",33010.12
2016-04-01,"""Proteccion""",40630.46
2016-04-01,"""Porvenir""",37486.26
2016-04-01,Skandia Afp - Accai S.A.,28650.27
2016-04-01,"""Colfondos S.A."" Y ""Colfondos""",33045.83
2016-04-02,"""Proteccion""",40643.64
2016-04-02,"""Porvenir""",37498.75
2016-04-02,Skandia Afp - Accai S.A.,28659.52
2016-04-02,"""Colfondos S.A."" Y ""Colfondos""",33056.57
2016-04-03,"""Proteccion""",40656.84
2016-04-03,"""Porvenir""",37511.23
2016-04-03,Skandia Afp - Accai S.A.,28668.8
2016-04-03,"""Colfondos S.A."" Y ""Colfondos""",33067.26
2016-04-04,"""Proteccion""",40764.94
2016-04-04,"""Porvenir""",37593.34
2016-04-04,Skandia Afp - Accai S.A.,28726.63
2016-04-04,"""Colfondos S.A."" Y ""Colfondos""",33130.21
2016-04-05,"""Proteccion""",40693.22
2016-04-05,"""Porvenir""",37535.97
2016-04-05,Skandia Afp - Accai S.A.,28679.73
2016-04-05,"""Colfondos S.A."" Y ""Colfondos""",33070.26
2016-04-06,"""Proteccion""",40820.26
2016-04-06,"""Porvenir""",37664.15
2016-04-06,Skandia Afp - Accai S.A.,28768.46
2016-04-06,"""Colfondos S.A."" Y ""Colfondos""",33174.1
2016-04-07,"""Proteccion""",40713.25
2016-04-07,"""Porvenir""",37577.75
2016-04-07,Skandia Afp - Accai S.A.,28698.33
2016-04-07,"""Colfondos S.A."" Y ""Colfondos""",33058.28
2016-04-08,"""Proteccion""",40814.26
2016-04-08,"""Porvenir""",37670.13
2016-04-08,Skandia Afp - Accai S.A.,28772.74
2016-04-08,"""Colfondos S.A."" Y ""Colfondos""",33147.66
2016-04-09,"""Proteccion""",40827.71
2016-04-09,"""Porvenir""",37679.57
2016-04-09,Skandia Afp - Accai S.A.,28782.09
2016-04-09,"""Colfondos S.A."" Y ""Colfondos""",33158.52
2016-04-10,"""Proteccion""",40841.17
2016-04-10,"""Porvenir""",37692.41
2016-04-10,Skandia Afp - Accai S.A.,28792.16
2016-04-10,"""Colfondos S.A."" Y ""Colfondos""",33169.53
2016-04-11,"""Proteccion""",40909.28
2016-04-11,"""Porvenir""",37756.36
2016-04-11,Skandia Afp - Accai S.A.,28845.32
2016-04-11,"""Colfondos S.A."" Y ""Colfondos""",33223.14
2016-04-12,"""Proteccion""",41090.73
2016-04-12,"""Porvenir""",37912.71
2016-04-12,Skandia Afp - Accai S.A.,28961.29
2016-04-12,"""Colfondos S.A."" Y ""Colfondos""",33363.1
2016-04-13,"""Proteccion""",41222.02
2016-04-13,"""Porvenir""",38024.65
2016-04-13,Skandia Afp - Accai S.A.,29016.05
2016-04-13,"""Colfondos S.A."" Y ""Colfondos""",33465.34
2016-04-14,"""Proteccion""",41203.89
2016-04-14,"""Porvenir""",37995.74
2016-04-14,Skandia Afp - Accai S.A.,28989.74
2016-04-14,"""Colfondos S.A."" Y ""Colfondos""",33457.93
2016-04-15,"""Proteccion""",41185.88
2016-04-15,"""Porvenir""",38008.54
2016-04-15,Skandia Afp - Accai S.A.,28986.82
2016-04-15,"""Colfondos S.A."" Y ""Colfondos""",33452.74
2016-04-16,"""Proteccion""",41199.03
2016-04-16,"""Porvenir""",38019.76
2016-04-16,Skandia Afp - Accai S.A.,28994.74
2016-04-16,"""Colfondos S.A."" Y ""Colfondos""",33462.41
2016-04-17,"""Proteccion""",41211.25
2016-04-17,"""Porvenir""",38030.99
2016-04-17,Skandia Afp - Accai S.A.,29002.65
2016-04-17,"""Colfondos S.A."" Y ""Colfondos""",33472.16
2016-04-18,"""Proteccion""",41250.56
2016-04-18,"""Porvenir""",38053.98
2016-04-18,Skandia Afp - Accai S.A.,29032.42
2016-04-18,"""Colfondos S.A."" Y ""Colfondos""",33483.2
2016-04-19,"""Proteccion""",41301.09
2016-04-19,"""Porvenir""",38083.66
2016-04-19,Skandia Afp - Accai S.A.,29035.75
2016-04-19,"""Colfondos S.A."" Y ""Colfondos""",33534.18
2016-04-20,"""Proteccion""",41240.67
2016-04-20,"""Porvenir""",38027.39
2016-04-20,Skandia Afp - Accai S.A.,29010.35
2016-04-20,"""Colfondos S.A."" Y ""Colfondos""",33495.61
2016-04-21,"""Proteccion""",41214.34
2016-04-21,"""Porvenir""",38011.2
2016-04-21,Skandia Afp - Accai S.A.,28997.76
2016-04-21,"""Colfondos S.A."" Y ""Colfondos""",33476.88
2016-04-22,"""Proteccion""",41265.81
2016-04-22,"""Porvenir""",38073.73
2016-04-22,Skandia Afp - Accai S.A.,29025.16
2016-04-22,"""Colfondos S.A."" Y ""Colfondos""",33533.58
2016-04-23,"""Proteccion""",41278.0
2016-04-23,"""Porvenir""",38085.01
2016-04-23,Skandia Afp - Accai S.A.,29033.28
2016-04-23,"""Colfondos S.A."" Y ""Colfondos""",33543.37
2016-04-24,"""Proteccion""",41290.0
2016-04-24,"""Porvenir""",38097.84
2016-04-24,Skandia Afp - Accai S.A.,29041.29
2016-04-24,"""Colfondos S.A."" Y ""Colfondos""",33553.49
2016-04-25,"""Proteccion""",41253.8
2016-04-25,"""Porvenir""",38053.98
2016-04-25,Skandia Afp - Accai S.A.,29017.87
2016-04-25,"""Colfondos S.A."" Y ""Colfondos""",33504.61
2016-04-26,"""Proteccion""",41255.52
2016-04-26,"""Porvenir""",38043.52
2016-04-26,Skandia Afp - Accai S.A.,29032.54
2016-04-26,"""Colfondos S.A."" Y ""Colfondos""",33512.76
2016-04-27,"""Proteccion""",41312.59
2016-04-27,"""Porvenir""",38098.47
2016-04-27,Skandia Afp - Accai S.A.,29066.64
2016-04-27,"""Colfondos S.A."" Y ""Colfondos""",33557.52
2016-04-28,"""Proteccion""",41240.01
2016-04-28,"""Porvenir""",38034.68
2016-04-28,Skandia Afp - Accai S.A.,29022.36
2016-04-28,"""Colfondos S.A."" Y ""Colfondos""",33527.99
2016-04-29,"""Proteccion""",41147.69
2016-04-29,"""Porvenir""",37935.86
2016-04-29,Skandia Afp - Accai S.A.,28973.65
2016-04-29,"""Colfondos S.A."" Y ""Colfondos""",33459.19
2016-04-30,"""Proteccion""",41159.71
2016-04-30,"""Porvenir""",37947.05
2016-04-30,Skandia Afp - Accai S.A.,28981.71
2016-04-30,"""Colfondos S.A."" Y ""Colfondos""",33468.9
2016-05-01,"""Proteccion""",41171.73
2016-05-01,"""Porvenir""",37958.25
2016-05-01,Skandia Afp - Accai S.A.,28989.76
2016-05-01,"""Colfondos S.A."" Y ""Colfondos""",33478.67
2016-05-02,"""Proteccion""",41120.9
2016-05-02,"""Porvenir""",37925.3
2016-05-02,Skandia Afp - Accai S.A.,28954.95
2016-05-02,"""Colfondos S.A."" Y ""Colfondos""",33445.32
2016-05-03,"""Proteccion""",41036.64
2016-05-03,"""Porvenir""",37854.46
2016-05-03,Skandia Afp - Accai S.A.,28907.92
2016-05-03,"""Colfondos S.A."" Y ""Colfondos""",33373.02
2016-05-04,"""Proteccion""",41062.21
2016-05-04,"""Porvenir""",37891.29
2016-05-04,Skandia Afp - Accai S.A.,28920.19
2016-05-04,"""Colfondos S.A."" Y ""Colfondos""",33405.9
2016-05-05,"""Proteccion""",41001.3
2016-05-05,"""Porvenir""",37823.6
2016-05-05,Skandia Afp - Accai S.A.,28870.74
2016-05-05,"""Colfondos S.A."" Y ""Colfondos""",33347.51
2016-05-06,"""Proteccion""",41022.46
2016-05-06,"""Porvenir""",37831.14
2016-05-06,Skandia Afp - Accai S.A.,28893.36
2016-05-06,"""Colfondos S.A."" Y ""Colfondos""",33374.95
2016-05-07,"""Proteccion""",41034.59
2016-05-07,"""Porvenir""",37843.08
2016-05-07,Skandia Afp - Accai S.A.,28901.42
2016-05-07,"""Colfondos S.A."" Y ""Colfondos""",33384.68
2016-05-08,"""Proteccion""",41046.5
2016-05-08,"""Porvenir""",37854.42
2016-05-08,Skandia Afp - Accai S.A.,28909.45
2016-05-08,"""Colfondos S.A."" Y ""Colfondos""",33394.44
2016-05-09,"""Proteccion""",41058.58
2016-05-09,"""Porvenir""",37865.74
2016-05-09,Skandia Afp - Accai S.A.,28917.44
2016-05-09,"""Colfondos S.A."" Y ""Colfondos""",33404.15
2016-05-10,"""Proteccion""",41302.03
2016-05-10,"""Porvenir""",38074.49
2016-05-10,Skandia Afp - Accai S.A.,29044.83
2016-05-10,"""Colfondos S.A."" Y ""Colfondos""",33579.33
2016-05-11,"""Proteccion""",41392.78
2016-05-11,"""Porvenir""",38174.75
2016-05-11,Skandia Afp - Accai S.A.,29092.03
2016-05-11,"""Colfondos S.A."" Y ""Colfondos""",33667.78
2016-05-12,"""Proteccion""",41382.52
2016-05-12,"""Porvenir""",38168.49
2016-05-12,Skandia Afp - Accai S.A.,29101.16
